time_min,T_cabin_C,T_mass_C,T_vent_C,CO2_ppm,u_hvac,u_ptc,u_blower,u_recirc,T_ambient_C,n_passengers,v_vehicle_m_s,solar_W_m2,P_hvac_W,P_hp_W,P_blower_W
86,24.84626906001199,26.88925332650922,12.825746219638518,841.9540501675411,0.38244444222587365,0.0,0.7642117579472608,0.3021872510772547,32.0,3.0,8.0,600.0,429.0504636936115,289.4454810416097,139.60498265200178
87,24.848975526585264,26.93010987578083,12.916830440783201,841.9296946740382,0.3785066624269373,0.0,0.7563080656423163,0.2948591033816688,32.0,3.0,8.0,600.0,418.9195475593008,285.02515148338017,133.89439607592064
88,24.854928202998508,26.950037193015532,13.063899678878158,841.9074448574245,0.38546090464283395,0.0,0.7700050564075078,0.3072292677815688,32.0,3.0,8.0,600.0,411.59245269423127,281.80955976802704,129.78289292620423
89,24.874015220294268,27.003124515199488,12.974020354100844,841.8260746847806,0.3912671651216119,0.0,0.7817215088312399,0.317364949880266,32.0,3.0,8.0,600.0,424.4553324651975,287.4927342978691,136.9625981673284
90,24.88589674047256,27.073762181706286,12.782818506998012,841.6937283900469,0.3914802125957755,0.0,0.7822885235856595,0.31780558402366194,32.0,3.0,8.0,600.0,435.56342146085774,292.2531101126242,143.31031134823354
91,24.8907089164004,27.13954539322839,12.67438725440985,841.6317295678846,0.3867645647820571,0.0,0.772944699540508,0.30955665986078823,32.0,3.0,8.0,600.0,436.050432146788,292.4280479636694,143.62238418311856
92,24.89248240462132,27.17984578084139,12.732310601636527,841.6129149900239,0.3796715033651481,0.0,0.7588024382396191,0.2966924430408992,32.0,3.0,8.0,600.0,427.0975840141249,288.5603460520608,138.53723796206404
93,24.89288982930674,27.183071262701276,12.938340916861762,841.6091921278022,0.3862367529730627,0.0,0.7716510555139307,0.30829685067665513,32.0,3.0,8.0,600.0,413.8313418954215,282.76010195473214,131.07123994068937
94,24.911268371509493,27.221354676470355,12.889819022894187,841.562035739625,0.3930354766440359,0.0,0.7853323741262768,0.3200741006355427,32.0,3.0,8.0,600.0,425.9708281863577,288.1280179962169,137.84281019014085
95,24.923018798625094,27.282089603777365,12.697020029749638,841.4279536775523,0.3944166715294191,0.0,0.7882398275530964,0.3225317581934862,32.0,3.0,8.0,600.0,439.0110828307015,293.70568174945413,145.30540108124737
96,24.92709703776967,27.343628786479314,12.558824458549225,841.3670644218267,0.3904829878415302,0.0,0.7804621125785433,0.3157888110652762,32.0,3.0,8.0,600.0,441.76639526619056,294.841165338698,146.92522992749258
97,24.92801929364049,27.384183676487112,12.581549271090637,841.3532033139555,0.3836080223811539,0.0,0.7667541439509654,0.30357016059914754,32.0,3.0,8.0,600.0,434.2281524869019,291.609368183069,142.61878430383285
98,24.927835871806735,27.389545422553283,12.763076950354787,841.3550791717885,0.38691207709016695,0.0,0.7731559933673741,0.30926752538134994,32.0,3.0,8.0,600.0,421.2117281337706,285.9765584812169,135.23516965255368
99,24.94113394137179,27.413258356425672,12.781033474149126,841.3255699528648,0.39382637995220315,0.0,0.7869819617458043,0.3211788206938812,32.0,3.0,8.0,600.0,427.3320748690721,288.68119333408544,138.65088153498664
100,24.953530845267665,27.463674452966927,12.621091326676265,841.2181621869158,0.396501860270639,0.0,0.7924672302795797,0.32578713187167296,32.0,3.0,8.0,600.0,440.5787538365888,294.35578780804155,146.22296602854726
101,24.958269775038787,27.520545947557764,12.468915480810665,841.1470587157883,0.3936687677396614,0.0,0.7868992990354491,0.32102179637633976,32.0,3.0,8.0,600.0,445.85876443265624,296.5569133341887,149.30185109846755
102,24.958972499180845,27.561378409651354,12.457337246593738,841.1289286509656,0.3872541011145548,0.0,0.774116285533066,0.3098306265532628,32.0,3.0,8.0,600.0,440.40310715637474,294.22621302417605,146.17689413219867
103,24.95831964824191,27.569596495969506,12.609242965010594,841.132766016129,0.38725228023317343,0.0,0.7739803554900745,0.3096757335400842,32.0,3.0,8.0,600.0,428.12958033514633,288.9614262302165,139.1681541049298
104,24.966585360942588,27.5790633410341,12.69207387999171,841.1192315526853,0.3941726645784023,0.0,0.7877341367648674,0.3215570068382257,32.0,3.0,8.0,600.0,428.0547899561641,288.959934186329,139.09485576983505
