time_min,T_cabin_C,T_mass_C,T_vent_C,CO2_ppm,u_hvac,u_ptc,u_blower,u_recirc,T_ambient_C,n_passengers,v_vehicle_m_s,solar_W_m2,P_hvac_W,P_hp_W,P_blower_W
73,24.951750484161664,27.57657538707514,12.554704743150126,841.1462655990105,0.39480665503614915,0.0,0.7889694432237966,0.3228547710005859,32.0,3.0,8.0,600.0,439.46991927363956,293.90030535984016,145.5696139137994
74,24.967229479049593,27.62391316023718,12.474315472189062,841.1514863396053,0.3934866673822683,0.0,0.7866074004779149,0.32060466674172733,32.0,3.0,8.0,600.0,442.4955172341764,295.1619158825439,147.33360135163252
75,24.990386615332568,27.673987174486,12.465573743787843,841.0572449148698,0.3913482691045677,0.0,0.782540168689191,0.3168192238508154,32.0,3.0,8.0,600.0,440.09080164687373,294.0765191676979,146.01428247917588
76,25.00430987583195,27.705392139076082,12.517016798213831,840.9184337261147,0.39163334184934623,0.0,0.7828854975842275,0.3169059710856056,32.0,3.0,8.0,600.0,436.080733413044,292.3197041036992,143.7610293093448
77,24.9857864739933,27.703048016767298,12.5407932669616,840.7842794580811,0.3942660428976121,0.0,0.787899071852221,0.321635591943333,32.0,3.0,8.0,600.0,436.5052325436119,292.55379735930444,143.95143518430748
78,24.975535545779223,27.714620397232295,12.484869233610482,840.9150627429143,0.39622261925449903,0.0,0.7918315948991534,0.3250797088076896,32.0,3.0,8.0,600.0,441.45205966716014,294.7172944982242,146.73476516893595
79,24.986328756065404,27.75328215377334,12.403836501509886,840.9860237790365,0.39548444990005827,0.0,0.7905961767931446,0.323823298835589,32.0,3.0,8.0,600.0,445.2699167095422,296.3270411072285,148.94287560231368
80,25.007744595360577,27.80002373610091,12.37985756426292,840.9168884789705,0.39327420047281963,0.0,0.7864220471766448,0.31998916257781573,32.0,3.0,8.0,600.0,443.9663537069797,295.71953439203656,148.2468193149431
81,25.024588145578775,27.832967188552402,12.424689496574445,840.7888274750792,0.3927394321530421,0.0,0.7852504767813795,0.3187532851943704,32.0,3.0,8.0,600.0,439.8129682473002,293.90188026816924,145.91108797913097
82,25.01447994105132,27.83496808028201,12.465297630680595,840.6545715997461,0.39493312329777674,0.0,0.7893334927757093,0.32247830604264843,32.0,3.0,8.0,600.0,438.72235333998344,293.4624064612904,145.25994687869303
83,24.99659081472396,27.834040370053174,12.431350922626962,840.7051101767281,0.3972768839043164,0.0,0.7939670183563797,0.32670246524701735,32.0,3.0,8.0,600.0,442.8035914532328,295.2659461360031,147.53764531722973
84,25.002558784807604,27.86358661050525,12.35107665462533,840.8399499369754,0.39713988778455195,0.0,0.7938926205170013,0.326456277264058,32.0,3.0,8.0,600.0,447.34622895827124,297.1950865148778,150.15114244339347
85,25.021836491935062,27.906384233864458,12.31203275398508,840.7971186696541,0.3949053025681127,0.0,0.7897022341833634,0.3226508048108516,32.0,3.0,8.0,600.0,447.1911994523732,297.08226231572354,150.10893713664964
86,25.041281659362824,27.94051912867144,12.349129458446896,840.682272452163,0.39356389493074484,0.0,0.7870426475098247,0.32013658074799956,32.0,3.0,8.0,600.0,442.9875717399922,295.2430607890128,147.7445109509794
87,25.039849645559173,27.947125549830616,12.405621885331584,840.5498675818258,0.3952770447310397,0.0,0.7901171595717402,0.322797777110245,32.0,3.0,8.0,600.0,440.3967969243794,294.1400016451316,146.2567952792478
88,25.01476775876415,27.93400720486227,12.394179307309571,840.518883837019,0.39796569387681596,0.0,0.795368130079366,0.3277268195880585,32.0,3.0,8.0,600.0,443.526399915311,295.5488827955321,147.97751711977892
89,25.01586961180726,27.954129308802976,12.316080264127265,840.7143400800346,0.39844477520572325,0.0,0.7964801879984992,0.3285041054542852,32.0,3.0,8.0,600.0,448.7099404101218,297.76248025870007,150.94746015142178
90,25.032630817840356,27.99240095922613,12.262286476156362,840.6983576377152,0.39624275738954273,0.0,0.7923804064747785,0.32481653744245365,32.0,3.0,8.0,600.0,449.73872660306114,298.15723126299304,151.5814953400681
